N bic bdeu fnml qnml
70 7 8 9 7
70 7 8 9 7
70 7 8 9 8
70 7 9 10 7
70 7 9 10 8
70 7 9 11 9
70 7 9 12 7
70 7 9 14 10
70 7 9 5 4
70 7 9 5 4
70 7 9 6 5
70 7 9 7 7
70 7 9 7 7
70 7 9 9 9
70 8 10 10 11
70 8 10 10 7
70 8 10 10 8
70 8 10 10 9
70 8 10 12 10
70 8 10 12 10
70 8 10 12 11
70 8 10 12 9
70 8 10 12 9
70 8 10 14 11
70 8 10 14 8
70 8 10 8 8
70 8 10 8 8
70 8 10 9 6
70 8 10 9 7
70 8 10 9 7
70 8 10 9 9
70 8 10 9 9
70 8 11 10 5
70 8 11 10 7
70 8 11 10 9
70 8 11 11 11
70 8 11 11 9
70 8 11 12 12
70 8 11 12 9
70 8 11 13 10
70 8 11 15 12
70 8 11 3 4
70 8 11 6 5
70 8 11 7 5
70 8 11 7 6
70 8 11 8 7
70 8 11 9 7
70 8 11 9 8
70 8 11 9 9
70 8 12 10 10
70 8 12 11 8
70 8 12 6 4
70 8 12 6 9
70 8 12 7 4
70 8 12 8 5
70 8 12 9 8
70 8 13 17 8
70 8 13 6 6
70 8 13 8 8
70 8 14 12 8
70 8 14 8 5
70 8 15 12 11
70 8 3 7 5
70 8 5 10 8
70 8 5 11 10
70 8 5 11 8
70 8 5 11 9
70 8 5 11 9
70 8 5 11 9
70 8 5 12 10
70 8 5 13 11
70 8 5 6 5
70 8 5 7 6
70 8 5 8 8
70 8 5 8 9
70 8 5 9 8
70 8 5 9 9
70 8 6 10 7
70 8 6 10 8
70 8 6 11 10
70 8 6 11 8
70 8 6 11 9
70 8 6 12 10
70 8 6 12 7
70 8 6 12 9
70 8 6 13 12
70 8 6 13 8
70 8 6 14 9
70 8 6 5 5
70 8 6 5 6
70 8 6 6 6
70 8 6 7 7
70 8 6 7 7
70 8 6 8 8
70 8 6 8 8
70 8 6 8 8
70 8 6 8 8
70 8 6 9 8
70 8 6 9 8
70 8 6 9 9
70 8 7 10 10
70 8 7 10 7
70 8 7 10 7
70 8 7 10 8
70 8 7 10 9
70 8 7 11 8
70 8 7 11 9
70 8 7 12 11
70 8 7 12 9
70 8 7 13 8
70 8 7 13 8
70 8 7 14 11
70 8 7 6 2
70 8 7 6 6
70 8 7 7 5
70 8 7 7 7
70 8 7 7 7
70 8 7 8 6
70 8 7 8 7
70 8 7 8 8
70 8 7 8 8
70 8 7 8 8
70 8 7 8 8
70 8 7 9 8
70 8 7 9 8
70 8 7 9 8
70 8 7 9 9
70 8 7 9 9
70 8 7 9 9
70 8 8 10 10
70 8 8 10 8
70 8 8 10 9
70 8 8 11 10
70 8 8 11 11
70 8 8 11 7
70 8 8 11 8
70 8 8 11 8
70 8 8 11 9
70 8 8 11 9
70 8 8 11 9
70 8 8 11 9
70 8 8 12 10
70 8 8 12 11
70 8 8 12 7
70 8 8 12 7
70 8 8 12 8
70 8 8 12 8
70 8 8 12 8
70 8 8 12 9
70 8 8 13 7
70 8 8 13 8
70 8 8 13 9
70 8 8 13 9
70 8 8 14 9
70 8 8 7 6
70 8 8 7 7
70 8 8 7 8
70 8 8 8 8
70 8 8 8 8
70 8 8 8 8
70 8 8 9 8
70 8 8 9 8
70 8 8 9 9
70 8 8 9 9
70 8 8 9 9
70 8 9 10 10
70 8 9 10 8
70 8 9 10 8
70 8 9 10 9
70 8 9 11 11
70 8 9 11 9
70 8 9 11 9
70 8 9 12 10
70 8 9 12 10
70 8 9 12 8
70 8 9 12 9
70 8 9 13 10
70 8 9 13 9
70 8 9 13 9
70 8 9 13 9
70 8 9 13 9
70 8 9 5 8
70 8 9 6 4
70 8 9 7 6
70 8 9 8 8
70 8 9 8 8
70 8 9 8 9
70 8 9 9 8
70 8 9 9 8
70 8 9 9 9
70 9 10 10 9
70 9 10 11 10
70 9 10 11 11
70 9 10 11 9
70 9 10 11 9
70 9 10 11 9
70 9 10 12 10
70 9 10 12 10
70 9 10 12 9
70 9 10 12 9
70 9 10 13 10
70 9 10 13 12
70 9 10 13 9
70 9 10 15 11
70 9 10 15 9
70 9 10 18 12
70 9 10 7 7
70 9 10 9 9
70 9 11 10 8
70 9 11 11 8
70 9 11 12 9
70 9 11 12 9
70 9 11 13 8
70 9 11 14 8
70 9 11 14 9
70 9 11 15 7
70 9 11 6 5
70 9 11 7 6
70 9 11 9 9
70 9 12 10 9
70 9 12 14 9
70 9 12 8 10
70 9 12 8 5
70 9 12 9 7
70 9 12 9 9
70 9 13 10 10
70 9 13 12 11
70 9 13 6 5
70 9 13 9 7
70 9 14 13 10
70 9 4 11 9
70 9 4 7 4
70 9 4 7 7
70 9 5 11 9
70 9 5 12 8
70 9 5 5 4
70 9 5 5 5
70 9 5 5 5
70 9 5 7 7
70 9 6 10 7
70 9 6 10 9
70 9 6 10 9
70 9 6 10 9
70 9 6 10 9
70 9 6 11 10
70 9 6 11 10
70 9 6 11 10
70 9 6 11 10
70 9 6 11 8
70 9 6 11 9
70 9 6 11 9
70 9 6 11 9
70 9 6 12 10
70 9 6 12 10
70 9 6 12 11
70 9 6 12 11
70 9 6 12 8
70 9 6 12 9
70 9 6 12 9
70 9 6 12 9
70 9 6 13 12
70 9 6 13 8
70 9 6 14 7
70 9 6 5 5
70 9 6 7 5
70 9 6 7 8
70 9 6 8 7
70 9 6 8 8
70 9 6 8 8
70 9 6 8 9
70 9 6 9 6
70 9 6 9 8
70 9 6 9 8
70 9 6 9 9
70 9 6 9 9
70 9 7 10 10
70 9 7 10 10
70 9 7 10 11
70 9 7 10 9
70 9 7 10 9
70 9 7 11 10
70 9 7 11 10
70 9 7 11 8
70 9 7 11 8
70 9 7 11 8
70 9 7 11 9
70 9 7 11 9
70 9 7 12 8
70 9 7 12 9
70 9 7 12 9
70 9 7 12 9
70 9 7 12 9
70 9 7 13 11
70 9 7 13 8
70 9 7 13 8
70 9 7 13 8
70 9 7 13 8
70 9 7 13 8
70 9 7 13 9
70 9 7 13 9
70 9 7 14 7
70 9 7 14 9
70 9 7 14 9
70 9 7 7 7
70 9 7 8 8
70 9 7 8 8
70 9 7 8 8
70 9 7 9 10
70 9 7 9 8
70 9 7 9 8
70 9 7 9 9
70 9 7 9 9
70 9 7 9 9
70 9 7 9 9
70 9 7 9 9
70 9 7 9 9
70 9 8 10 9
70 9 8 10 9
70 9 8 11 8
70 9 8 11 9
70 9 8 11 9
70 9 8 11 9
70 9 8 11 9
70 9 8 11 9
70 9 8 11 9
70 9 8 12 10
70 9 8 12 10
70 9 8 12 11
70 9 8 12 9
70 9 8 12 9
70 9 8 12 9
70 9 8 12 9
70 9 8 12 9
70 9 8 12 9
70 9 8 13 10
70 9 8 13 10
70 9 8 13 11
70 9 8 13 9
70 9 8 13 9
70 9 8 13 9
70 9 8 13 9
70 9 8 13 9
70 9 8 13 9
70 9 8 13 9
70 9 8 13 9
70 9 8 13 9
70 9 8 14 10
70 9 8 14 9
70 9 8 14 9
70 9 8 15 10
70 9 8 15 11
70 9 8 15 9
70 9 8 16 8
70 9 8 17 10
70 9 8 7 11
70 9 8 7 9
70 9 8 8 10
70 9 8 9 8
70 9 8 9 9
70 9 8 9 9
70 9 8 9 9
70 9 8 9 9
70 9 8 9 9
70 9 9 10 10
70 9 9 10 11
70 9 9 10 8
70 9 9 10 9
70 9 9 10 9
70 9 9 10 9
70 9 9 10 9
70 9 9 10 9
70 9 9 11 10
70 9 9 11 10
70 9 9 12 10
70 9 9 12 10
70 9 9 12 12
70 9 9 12 12
70 9 9 12 7
70 9 9 12 8
70 9 9 12 9
70 9 9 12 9
70 9 9 12 9
70 9 9 12 9
70 9 9 13 10
70 9 9 13 11
70 9 9 13 12
70 9 9 13 9
70 9 9 14 10
70 9 9 14 11
70 9 9 15 12
70 9 9 16 9
70 9 9 7 9
70 9 9 9 10
70 9 9 9 10
70 9 9 9 9
80 0 1 0 0
80 0 2 8 2
80 0 7 3 0
80 0 7 5 1
80 10 10 11 10
80 10 10 12 12
80 10 10 12 8
80 10 10 13 9
80 10 11 12 11
80 10 11 12 9
80 10 11 13 10
80 10 11 13 10
80 10 11 13 10
80 10 11 8 8
80 10 12 10 10
80 10 12 12 11
80 10 12 12 12
80 10 12 15 11
80 10 12 16 10
80 10 13 12 11
80 10 13 9 6
80 10 5 9 6
80 10 6 10 6
80 10 6 15 12
80 10 7 10 10
80 10 7 10 12
80 10 7 11 10
80 10 7 11 10
80 10 7 11 10
80 10 7 11 11
80 10 7 11 9
80 10 7 12 10
80 10 7 12 9
80 10 7 13 10
80 10 7 13 7
80 10 7 14 9
80 10 7 7 7
80 10 7 8 10
80 10 8 10 10
80 10 8 10 10
80 10 8 10 10
80 10 8 10 10
80 10 8 11 10
80 10 8 11 9
80 10 8 11 9
80 10 8 12 10
80 10 8 12 11
80 10 8 12 12
80 10 8 12 9
80 10 8 13 11
80 10 8 14 11
80 10 8 15 12
80 10 8 7 7
80 10 9 10 10
80 10 9 10 10
80 10 9 11 10
80 10 9 11 11
80 10 9 12 11
80 10 9 12 11
80 10 9 13 10
80 10 9 13 11
80 10 9 13 9
80 10 9 13 9
80 10 9 9 9
80 1 10 4 4
80 11 10 11 11
80 11 10 12 11
80 11 10 12 9
80 11 10 13 11
80 11 10 13 11
80 11 10 13 12
80 11 10 13 9
80 11 10 14 11
80 11 10 14 11
80 11 10 14 12
80 11 10 15 11
80 1 1 1 1
80 1 1 1 1
80 1 1 1 1
80 11 11 12 12
80 11 11 13 11
80 11 11 14 12
80 11 11 15 11
80 11 12 12 11
80 11 12 14 11
80 11 12 8 7
80 11 14 9 14
80 11 17 13 11
80 1 12 1 1
80 1 1 3 1
80 1 1 3 1
80 1 1 4 1
80 11 4 10 7
80 11 6 10 9
80 11 6 11 7
80 11 6 11 8
80 11 6 12 11
80 1 1 6 2
80 11 7 14 11
80 11 8 10 10
80 11 8 11 11
80 11 8 12 11
80 11 8 13 11
80 11 8 15 10
80 11 8 9 8
80 11 9 11 10
80 11 9 12 11
80 11 9 12 11
80 11 9 13 11
80 11 9 14 11
80 11 9 14 11
80 11 9 14 12
80 12 11 13 13
80 12 9 11 11
80 12 9 13 12
80 1 2 9 2
80 13 17 16 13
80 1 3 4 1
80 1 3 5 3
80 1 4 10 2
80 1 4 1 1
80 1 4 6 4
80 1 5 5 1
80 1 7 7 3
80 1 7 7 4
80 1 8 5 3
80 1 8 6 1
80 1 8 6 2
80 2 11 6 5
80 2 1 4 1
80 2 2 4 2
80 2 2 6 1
80 2 2 9 2
80 2 3 6 3
80 2 3 8 6
80 2 4 13 3
80 2 5 5 3
80 2 5 8 4
80 2 6 6 1
80 2 6 6 6
80 2 6 9 8
80 2 7 9 8
80 2 8 9 3
80 3 10 4 3
80 3 10 5 3
80 3 10 5 4
80 3 10 7 4
80 3 10 8 7
80 3 10 9 3
80 3 11 6 2
80 3 11 6 3
80 3 11 7 2
80 3 11 9 3
80 3 12 3 0
80 3 12 7 3
80 3 12 8 1
80 3 12 9 4
80 3 13 7 4
80 3 14 8 5
80 3 2 5 4
80 3 2 6 2
80 3 2 7 5
80 3 3 1 1
80 3 3 1 1
80 3 3 2 3
80 3 3 3 3
80 3 3 3 3
80 3 3 3 3
80 3 3 4 2
80 3 3 5 3
80 3 3 5 3
80 3 3 5 3
80 3 3 7 3
80 3 3 7 5
80 3 4 10 2
80 3 4 4 4
80 3 4 4 4
80 3 4 6 3
80 3 4 6 3
80 3 4 6 4
80 3 5 10 5
80 3 5 3 3
80 3 5 3 3
80 3 5 4 3
80 3 5 5 5
80 3 5 7 3
80 3 5 7 5
80 3 5 8 3
80 3 6 10 1
80 3 6 6 2
80 3 6 7 3
80 3 6 7 5
80 3 6 9 1
80 3 6 9 5
80 3 7 10 3
80 3 7 11 3
80 3 7 11 7
80 3 7 3 4
80 3 7 7 5
80 3 8 5 5
80 3 8 6 2
80 3 8 7 3
80 3 8 7 6
80 3 9 10 7
80 3 9 11 5
80 3 9 4 3
80 3 9 5 3
80 3 9 6 3
80 3 9 8 3
80 3 9 8 4
80 3 9 9 9
80 4 10 10 1
80 4 10 1 1
80 4 10 3 3
80 4 10 6 3
80 4 10 6 4
80 4 10 6 5
80 4 10 6 9
80 4 10 7 5
80 4 10 7 6
80 4 10 8 4
80 4 10 8 5
80 4 10 9 4
80 4 1 1 1
80 4 11 5 4
80 4 11 5 5
80 4 11 5 8
80 4 11 7 6
80 4 11 7 9
80 4 11 8 4
80 4 12 11 4
80 4 12 13 11
80 4 12 6 5
80 4 12 6 6
80 4 12 7 11
80 4 12 7 5
80 4 12 8 7
80 4 12 9 5
80 4 12 9 8
80 4 13 10 5
80 4 1 4 1
80 4 14 6 4
80 4 14 9 4
80 4 2 5 2
80 4 3 6 3
80 4 3 7 2
80 4 3 7 4
80 4 3 8 4
80 4 4 10 7
80 4 4 3 3
80 4 4 4 4
80 4 4 4 4
80 4 4 4 4
80 4 4 4 4
80 4 4 4 4
80 4 4 4 4
80 4 4 4 4
80 4 4 4 4
80 4 4 5 4
80 4 4 5 4
80 4 4 5 4
80 4 4 5 4
80 4 4 5 4
80 4 4 5 4
80 4 4 5 4
80 4 4 5 5
80 4 4 5 5
80 4 4 5 7
80 4 4 6 4
80 4 4 6 4
80 4 4 6 4
80 4 4 6 4
80 4 4 6 4
80 4 4 6 4
80 4 4 6 4
80 4 4 6 4
80 4 4 6 4
80 4 4 6 5
80 4 4 6 5
80 4 4 6 6
80 4 4 7 3
80 4 4 7 4
80 4 4 7 4
80 4 4 7 4
80 4 4 7 4
80 4 4 7 5
80 4 4 7 6
80 4 4 8 4
80 4 4 8 4
80 4 4 8 7
80 4 4 9 5
80 4 4 9 6
80 4 5 3 3
80 4 5 4 2
80 4 5 4 4
80 4 5 4 4
80 4 5 5 4
80 4 5 5 4
80 4 5 5 5
80 4 5 5 5
80 4 5 5 5
80 4 5 6 4
80 4 5 6 5
80 4 5 6 5
80 4 5 6 7
80 4 5 7 4
80 4 5 7 5
80 4 5 7 5
80 4 5 7 5
80 4 5 8 4
80 4 5 8 5
80 4 5 8 6
80 4 6 13 4
80 4 6 3 3
80 4 6 4 4
80 4 6 4 4
80 4 6 5 3
80 4 6 6 3
80 4 6 7 4
80 4 6 7 5
80 4 6 7 5
80 4 6 8 6
80 4 6 8 6
80 4 6 8 7
80 4 6 9 4
80 4 7 10 4
80 4 7 4 4
80 4 7 4 4
80 4 7 8 5
80 4 7 9 6
80 4 8 1 1
80 4 8 5 4
80 4 8 7 4
80 4 9 10 5
80 4 9 6 5
80 4 9 7 3
80 4 9 8 2
80 4 9 9 1
80 4 9 9 5
80 4 9 9 6
80 5 10 10 10
80 5 10 11 12
80 5 10 5 7
80 5 10 7 7
80 5 10 8 5
80 5 10 8 8
80 5 11 11 8
80 5 11 6 5
80 5 11 6 6
80 5 11 7 5
80 5 11 7 6
80 5 11 8 5
80 5 11 8 6
80 5 11 9 5
80 5 12 6 5
80 5 12 6 6
80 5 12 6 9
80 5 12 7 6
80 5 12 7 6
80 5 12 7 7
80 5 12 8 8
80 5 12 9 4
80 5 12 9 6
80 5 12 9 6
80 5 12 9 7
80 5 12 9 7
80 5 13 10 5
80 5 13 10 8
80 5 13 11 1
80 5 13 7 4
80 5 13 8 6
80 5 13 9 7
80 5 14 9 4
80 5 15 8 3
80 5 2 3 2
80 5 2 4 4
80 5 3 3 3
80 5 3 5 2
80 5 4 5 4
80 5 4 6 4
80 5 4 6 4
80 5 4 6 4
80 5 4 6 5
80 5 5 3 3
80 5 5 4 4
80 5 5 5 3
80 5 5 5 3
80 5 5 5 4
80 5 5 5 5
80 5 5 5 5
80 5 5 5 6
80 5 5 5 6
80 5 5 6 4
80 5 5 6 5
80 5 5 6 5
80 5 5 6 5
80 5 5 6 5
80 5 5 6 5
80 5 5 6 6
80 5 5 7 5
80 5 5 7 5
80 5 5 7 5
80 5 5 7 5
80 5 5 7 6
80 5 5 7 7
80 5 5 8 5
80 5 5 8 5
80 5 5 8 6
80 5 5 9 6
80 5 6 10 6
80 5 6 12 6
80 5 6 5 5
80 5 6 5 6
80 5 6 6 4
80 5 6 6 5
80 5 6 6 6
80 5 6 6 7
80 5 6 7 5
80 5 6 7 6
80 5 6 7 7
80 5 6 7 8
80 5 6 8 6
80 5 6 8 6
80 5 6 8 6
80 5 6 9 8
80 5 6 9 8
80 5 7 10 6
80 5 7 5 5
80 5 7 7 2
80 5 7 7 6
80 5 7 7 7
80 5 7 7 7
80 5 7 7 7
80 5 7 7 7
80 5 7 7 8
80 5 7 8 5
80 5 7 8 6
80 5 7 8 6
80 5 7 8 6
80 5 7 8 6
80 5 7 8 6
80 5 7 9 7
80 5 7 9 7
80 5 7 9 7
80 5 7 9 8
80 5 7 9 9
80 5 8 4 4
80 5 8 6 4
80 5 8 7 6
80 5 9 5 5
80 5 9 5 5
80 5 9 6 6
80 5 9 7 3
80 5 9 7 6
80 5 9 8 4
80 5 9 8 6
80 5 9 8 7
80 6 10 5 4
80 6 10 9 6
80 6 10 9 6
80 6 11 6 6
80 6 11 7 7
80 6 11 7 7
80 6 12 10 4
80 6 12 3 3
80 6 12 7 5
80 6 12 8 6
80 6 12 9 7
80 6 13 11 7
80 6 13 5 7
80 6 13 8 8
80 6 2 6 6
80 6 4 8 6
80 6 5 5 5
80 6 5 6 3
80 6 5 7 7
80 6 6 10 6
80 6 6 5 4
80 6 6 5 5
80 6 6 5 6
80 6 6 6 4
80 6 6 6 6
80 6 6 7 6
80 6 6 7 6
80 6 6 7 6
80 6 6 7 6
80 6 6 7 6
80 6 6 7 6
80 6 6 7 7
80 6 6 8 7
80 6 6 8 7
80 6 6 8 7
80 6 6 9 7
80 6 7 7 5
80 6 7 7 6
80 6 7 7 7
80 6 7 7 7
80 6 7 8 5
80 6 7 8 7
80 6 7 8 7
80 6 7 8 8
80 6 7 8 8
80 6 7 9 6
80 6 7 9 7
80 6 7 9 7
80 6 7 9 7
80 6 8 0 0
80 6 8 7 6
80 6 8 8 7
80 6 8 9 3
80 6 8 9 8
80 6 8 9 9
80 6 8 9 9
80 6 9 10 7
80 6 9 10 8
80 6 9 4 3
80 6 9 7 6
80 6 9 8 6
80 6 9 8 6
80 7 10 5 5
80 7 10 6 4
80 7 10 6 4
80 7 10 7 7
80 7 10 7 7
80 7 10 7 8
80 7 10 8 7
80 7 10 9 4
80 7 11 10 9
80 7 11 2 1
80 7 11 6 6
80 7 11 8 10
80 7 11 8 7
80 7 11 8 8
80 7 11 9 7
80 7 12 10 9
80 7 12 15 11
80 7 12 5 4
80 7 12 7 8
80 7 12 8 8
80 7 12 9 6
80 7 13 11 7
80 7 16 11 7
80 7 4 10 7
80 7 4 10 7
80 7 4 10 8
80 7 4 16 11
80 7 4 5 4
80 7 4 6 4
80 7 4 7 7
80 7 4 7 7
80 7 5 10 9
80 7 5 11 10
80 7 5 12 7
80 7 5 13 8
80 7 5 6 5
80 7 5 6 5
80 7 5 7 7
80 7 5 7 7
80 7 5 7 7
80 7 5 7 7
80 7 5 7 7
80 7 5 7 7
80 7 5 7 7
80 7 5 7 7
80 7 5 7 7
80 7 5 7 7
80 7 5 7 8
80 7 5 8 7
80 7 5 9 7
80 7 6 10 7
80 7 6 10 7
80 7 6 10 7
80 7 6 11 10
80 7 6 11 7
80 7 6 13 7
80 7 6 13 9
80 7 6 14 10
80 7 6 15 8
80 7 6 16 8
80 7 6 7 7
80 7 6 7 7
80 7 6 8 7
80 7 6 8 7
80 7 6 8 7
80 7 6 8 8
80 7 6 9 7
80 7 6 9 7
80 7 7 10 7
80 7 7 10 9
80 7 7 11 7
80 7 7 11 8
80 7 7 11 8
80 7 7 12 9
80 7 7 6 3
80 7 7 7 6
80 7 7 7 7
80 7 7 7 7
80 7 7 7 7
80 7 7 7 7
80 7 7 7 7
80 7 7 7 7
80 7 7 7 7
80 7 7 8 7
80 7 7 8 7
80 7 7 8 7
80 7 7 8 7
80 7 7 8 7
80 7 7 8 7
80 7 7 8 8
80 7 7 8 8
80 7 7 8 8
80 7 7 9 7
80 7 7 9 7
80 7 7 9 7
80 7 7 9 7
80 7 7 9 9
80 7 8 10 7
80 7 8 10 9
80 7 8 11 7
80 7 8 11 8
80 7 8 11 8
80 7 8 12 10
80 7 8 12 11
80 7 8 13 7
80 7 8 14 10
80 7 8 6 4
80 7 8 7 7
80 7 8 7 7
80 7 8 8 8
80 7 8 8 8
80 7 8 9 7
80 7 9 11 7
80 7 9 13 11
80 7 9 13 9
80 7 9 6 6
80 7 9 7 4
80 7 9 7 5
80 7 9 7 6
80 7 9 7 7
80 7 9 7 7
80 7 9 7 7
80 8 10 10 4
80 8 10 10 9
80 8 10 10 9
80 8 10 11 10
80 8 10 11 12
80 8 10 11 8
80 8 10 11 9
80 8 10 12 9
80 8 10 13 10
80 8 10 13 10
80 8 10 8 6
80 8 10 8 8
80 8 10 9 8
80 8 11 10 7
80 8 11 12 8
80 8 11 12 8
80 8 11 14 8
80 8 11 6 5
80 8 11 6 5
80 8 11 7 3
80 8 11 8 8
80 8 11 9 3
80 8 11 9 6
80 8 12 11 9
80 8 12 6 5
80 8 12 8 5
80 8 14 11 8
80 8 14 12 12
80 8 5 10 8
80 8 5 10 8
80 8 5 10 8
80 8 5 11 10
80 8 5 11 7
80 8 5 11 8
80 8 5 11 8
80 8 5 12 10
80 8 5 12 8
80 8 5 12 9
80 8 5 13 10
80 8 5 6 4
80 8 5 6 5
80 8 5 6 6
80 8 5 7 9
80 8 5 9 10
80 8 5 9 7
80 8 6 10 10
80 8 6 10 10
80 8 6 10 10
80 8 6 10 8
80 8 6 10 8
80 8 6 10 9
80 8 6 10 9
80 8 6 11 10
80 8 6 11 7
80 8 6 11 8
80 8 6 11 9
80 8 6 12 11
80 8 6 12 8
80 8 6 12 9
80 8 6 12 9
80 8 6 13 9
80 8 6 5 5
80 8 6 6 6
80 8 6 7 6
80 8 6 7 7
80 8 6 8 8
80 8 6 8 8
80 8 6 8 8
80 8 6 8 8
80 8 6 8 8
80 8 6 8 9
80 8 6 8 9
80 8 6 9 10
80 8 6 9 7
80 8 6 9 7
80 8 6 9 8
80 8 6 9 8
80 8 6 9 8
80 8 6 9 9
80 8 6 9 9
80 8 7 10 10
80 8 7 10 8
80 8 7 10 8
80 8 7 10 9
80 8 7 11 10
80 8 7 11 7
80 8 7 11 9
80 8 7 12 10
80 8 7 12 8
80 8 7 12 8
80 8 7 12 9
80 8 7 13 10
80 8 7 13 11
80 8 7 13 8
80 8 7 13 8
80 8 7 15 11
80 8 7 7 7
80 8 7 7 7
80 8 7 7 7
80 8 7 7 7
80 8 7 7 7
80 8 7 7 7
80 8 7 7 8
80 8 7 8 8
80 8 7 8 8
80 8 7 8 8
80 8 7 8 8
80 8 7 9 10
80 8 7 9 11
80 8 7 9 11
80 8 7 9 6
80 8 7 9 7
80 8 7 9 7
80 8 8 10 10
80 8 8 10 10
80 8 8 11 8
80 8 8 11 8
80 8 8 11 9
80 8 8 12 11
80 8 8 12 7
80 8 8 12 8
80 8 8 12 9
80 8 8 12 9
80 8 8 13 11
80 8 8 13 8
80 8 8 13 8
80 8 8 14 9
80 8 8 7 7
80 8 8 7 7
80 8 8 7 9
80 8 8 8 10
80 8 8 8 7
80 8 8 8 8
80 8 8 8 8
80 8 8 8 8
80 8 8 8 8
80 8 8 9 8
80 8 8 9 9
80 8 8 9 9
80 8 8 9 9
80 8 9 10 10
80 8 9 10 8
80 8 9 10 9
80 8 9 10 9
80 8 9 11 8
80 8 9 11 8
80 8 9 11 8
80 8 9 11 8
80 8 9 11 9
80 8 9 12 10
80 8 9 12 11
80 8 9 12 8
80 8 9 12 9
80 8 9 12 9
80 8 9 13 8
80 8 9 13 9
80 8 9 14 10
80 8 9 14 8
80 8 9 7 5
80 8 9 7 6
80 8 9 8 8
80 8 9 9 9
80 8 9 9 9
80 9 10 10 9
80 9 10 11 10
80 9 10 11 9
80 9 10 11 9
80 9 10 11 9
80 9 10 12 10
80 9 10 12 9
80 9 10 12 9
80 9 10 12 9
80 9 10 13 10
80 9 10 13 10
80 9 10 13 11
80 9 10 13 9
80 9 10 14 11
80 9 10 14 12
80 9 10 15 9
80 9 10 15 9
80 9 10 15 9
80 9 10 5 4
80 9 10 8 7
80 9 10 9 7
80 9 10 9 9
80 9 10 9 9
80 9 10 9 9
80 9 11 11 10
80 9 11 11 12
80 9 11 12 10
80 9 11 13 11
80 9 11 7 6
80 9 11 7 9
80 9 11 9 9
80 9 11 9 9
80 9 12 10 9
80 9 12 10 9
80 9 12 11 5
80 9 12 12 10
80 9 12 13 11
80 9 12 13 9
80 9 12 15 12
80 9 12 17 10
80 9 12 9 5
80 9 13 15 12
80 9 15 11 11
80 9 4 12 10
80 9 4 13 9
80 9 4 7 7
80 9 5 13 11
80 9 5 6 4
80 9 5 7 7
80 9 6 10 8
80 9 6 10 9
80 9 6 10 9
80 9 6 11 10
80 9 6 11 9
80 9 6 11 9
80 9 6 11 9
80 9 6 11 9
80 9 6 11 9
80 9 6 12 10
80 9 6 12 7
80 9 6 12 9
80 9 6 13 10
80 9 6 13 9
80 9 6 14 9
80 9 6 7 7
80 9 6 7 7
80 9 6 7 9
80 9 6 8 10
80 9 6 8 8
80 9 6 9 8
80 9 6 9 8
80 9 6 9 9
80 9 7 10 10
80 9 7 10 7
80 9 7 10 8
80 9 7 10 8
80 9 7 10 9
80 9 7 11 10
80 9 7 11 10
80 9 7 11 10
80 9 7 11 10
80 9 7 11 10
80 9 7 11 10
80 9 7 11 10
80 9 7 11 11
80 9 7 11 7
80 9 7 11 8
80 9 7 11 9
80 9 7 11 9
80 9 7 11 9
80 9 7 12 10
80 9 7 12 11
80 9 7 12 8
80 9 7 12 9
80 9 7 13 11
80 9 7 13 8
80 9 7 13 9
80 9 7 13 9
80 9 7 13 9
80 9 7 13 9
80 9 7 15 9
80 9 7 16 8
80 9 7 7 5
80 9 7 7 7
80 9 7 7 7
80 9 7 7 7
80 9 7 7 9
80 9 7 7 9
80 9 7 8 10
80 9 7 8 7
80 9 7 8 8
80 9 7 8 8
80 9 7 9 8
80 9 7 9 9
80 9 7 9 9
80 9 7 9 9
80 9 7 9 9
80 9 7 9 9
80 9 7 9 9
80 9 7 9 9
80 9 7 9 9
80 9 7 9 9
80 9 7 9 9
80 9 7 9 9
80 9 7 9 9
80 9 7 9 9
80 9 8 10 10
80 9 8 10 11
80 9 8 10 9
80 9 8 10 9
80 9 8 10 9
80 9 8 10 9
80 9 8 10 9
80 9 8 11 10
80 9 8 11 10
80 9 8 11 10
80 9 8 11 10
80 9 8 11 7
80 9 8 11 9
80 9 8 11 9
80 9 8 11 9
80 9 8 12 10
80 9 8 12 10
80 9 8 12 11
80 9 8 12 8
80 9 8 12 9
80 9 8 12 9
80 9 8 12 9
80 9 8 12 9
80 9 8 12 9
80 9 8 13 10
80 9 8 13 11
80 9 8 13 9
80 9 8 14 9
80 9 8 7 7
80 9 8 7 7
80 9 8 7 7
80 9 8 7 9
80 9 8 7 9
80 9 8 7 9
80 9 8 9 10
80 9 8 9 9
80 9 8 9 9
80 9 8 9 9
80 9 8 9 9
80 9 9 10 10
80 9 9 10 7
80 9 9 10 9
80 9 9 10 9
80 9 9 11 10
80 9 9 11 10
80 9 9 11 11
80 9 9 11 9
80 9 9 11 9
80 9 9 11 9
80 9 9 11 9
80 9 9 12 10
80 9 9 12 10
80 9 9 12 9
80 9 9 12 9
80 9 9 13 10
80 9 9 13 10
80 9 9 13 10
80 9 9 13 10
80 9 9 14 10
80 9 9 14 11
80 9 9 14 11
80 9 9 15 10
80 9 9 15 7
80 9 9 15 9
80 9 9 7 6
80 9 9 7 7
80 9 9 8 8
80 9 9 9 10
80 9 9 9 8
80 9 9 9 9
90 10 10 10 10
90 10 10 11 10
90 10 10 11 8
