N bic bdeu fnml qnml
20 12 25 24 22
20 12 26 15 25
20 12 26 17 19
20 12 26 19 19
20 12 26 22 19
20 12 26 24 19
20 12 26 24 24
20 12 26 25 18
20 12 26 25 20
20 12 26 25 20
20 12 26 28 22
20 12 26 30 28
20 12 27 24 27
20 12 27 25 26
20 12 27 26 24
20 12 27 27 23
20 12 27 29 22
20 12 28 21 17
20 12 28 22 24
20 12 28 24 22
20 12 28 26 22
20 12 28 27 28
20 12 28 28 23
20 12 29 22 17
20 12 29 24 19
20 12 29 24 23
20 12 29 24 23
20 12 29 26 24
20 12 29 28 22
20 12 29 28 23
20 12 30 17 23
20 12 30 22 27
20 12 30 24 24
20 12 31 25 24
20 12 31 29 25
20 12 31 30 28
20 12 33 27 19
20 12 34 23 19
20 13 18 19 15
20 13 18 21 24
20 13 19 15 25
20 13 20 19 22
20 13 20 22 15
20 13 20 22 22
20 13 21 20 19
20 13 21 23 21
20 13 21 26 23
20 13 21 28 23
20 13 21 28 23
20 13 22 27 18
20 13 23 19 18
20 13 23 19 19
20 13 23 20 18
20 13 23 22 22
20 13 23 23 21
20 13 23 24 22
20 13 23 24 23
20 13 23 25 20
20 13 24 18 23
20 13 24 19 18
20 13 24 23 20
20 13 24 24 24
20 13 24 25 21
20 13 24 26 18
20 13 24 28 20
20 13 25 20 24
20 13 25 23 26
20 13 25 23 28
20 13 25 26 18
20 13 25 27 23
20 13 26 21 23
20 13 26 24 19
20 13 26 24 21
20 13 26 24 22
20 13 26 24 23
20 13 26 25 22
20 13 26 27 21
20 13 26 27 26
20 13 26 29 19
20 13 26 29 24
20 13 27 22 26
20 13 27 23 22
20 13 27 23 23
20 13 27 23 24
20 13 27 24 21
20 13 27 24 22
20 13 27 26 27
20 13 27 27 20
20 13 27 27 21
20 13 27 27 24
20 13 27 28 24
20 13 27 28 24
20 13 28 21 22
20 13 28 23 22
20 13 28 24 22
20 13 28 25 21
20 13 28 25 22
20 13 28 25 23
20 13 28 25 23
20 13 28 26 23
20 13 28 26 25
20 13 28 28 22
20 13 28 29 20
20 13 28 29 24
20 13 28 31 19
20 13 28 31 22
20 13 29 19 27
20 13 29 22 25
20 13 29 22 25
20 13 29 23 16
20 13 29 24 19
20 13 29 24 23
20 13 29 25 23
20 13 29 25 24
20 13 29 26 23
20 13 29 26 26
20 13 29 27 25
20 13 29 28 25
20 13 29 29 28
20 13 30 21 19
20 13 30 22 26
20 13 30 23 23
20 13 30 23 24
20 13 30 23 26
20 13 30 24 19
20 13 30 24 25
20 13 30 25 26
20 13 30 26 23
20 13 30 26 25
20 13 30 28 22
20 13 30 30 21
20 13 30 33 28
20 13 31 22 25
20 13 31 27 17
20 13 31 27 22
20 13 31 27 25
20 13 31 28 23
20 13 33 26 27
20 14 18 28 23
20 14 19 25 25
20 14 20 25 21
20 14 21 20 15
20 14 21 23 17
20 14 21 23 17
20 14 21 26 24
20 14 22 14 15
20 14 22 20 13
20 14 22 21 23
20 14 22 22 24
20 14 22 22 24
20 14 22 22 25
20 14 22 23 20
20 14 22 24 22
20 14 22 24 26
20 14 22 26 11
20 14 22 26 18
20 14 22 26 21
20 14 22 27 19
20 14 22 27 23
20 14 22 27 24
20 14 23 20 20
20 14 23 20 24
20 14 23 21 18
20 14 23 21 23
20 14 23 22 20
20 14 23 22 24
20 14 23 22 27
20 14 23 23 20
20 14 23 24 24
20 14 23 25 13
20 14 23 26 24
20 14 23 27 17
20 14 23 27 19
20 14 23 27 20
20 14 23 28 18
20 14 24 16 26
20 14 24 18 22
20 14 24 19 22
20 14 24 21 20
20 14 24 22 23
20 14 24 23 22
20 14 24 24 17
20 14 24 24 22
20 14 24 24 26
20 14 24 24 28
20 14 24 25 21
20 14 24 25 21
20 14 24 26 18
20 14 24 26 21
20 14 24 27 23
20 14 24 27 23
20 14 24 28 21
20 14 24 28 24
20 14 24 30 20
20 14 25 18 23
20 14 25 19 22
20 14 25 21 21
20 14 25 21 23
20 14 25 22 21
20 14 25 23 20
20 14 25 23 26
20 14 25 24 19
20 14 25 24 22
20 14 25 24 23
20 14 25 24 25
20 14 25 26 21
20 14 25 26 21
20 14 25 26 22
20 14 25 27 19
20 14 25 27 23
20 14 25 27 24
20 14 25 28 22
20 14 25 29 24
20 14 26 18 22
20 14 26 19 24
20 14 26 21 21
20 14 26 23 27
20 14 26 24 17
20 14 26 24 23
20 14 26 24 25
20 14 26 25 22
20 14 26 27 23
20 14 26 27 25
20 14 26 28 24
20 14 26 28 28
20 14 26 30 23
20 14 26 31 18
20 14 27 21 22
20 14 27 21 25
20 14 27 23 20
20 14 27 23 22
20 14 27 23 23
20 14 27 24 15
20 14 27 24 22
20 14 27 25 20
20 14 27 26 22
20 14 27 26 24
20 14 27 27 23
20 14 27 27 24
20 14 27 28 25
20 14 27 31 29
20 14 27 33 26
20 14 27 35 23
20 14 28 20 22
20 14 28 20 23
20 14 28 21 19
20 14 28 21 20
20 14 28 21 24
20 14 28 22 23
20 14 28 22 27
20 14 28 24 25
20 14 28 25 17
20 14 28 25 21
20 14 28 25 23
20 14 28 26 22
20 14 28 27 20
20 14 28 27 25
20 14 28 27 25
20 14 28 28 19
20 14 28 28 23
20 14 28 28 23
20 14 28 28 25
20 14 28 29 23
20 14 28 29 23
20 14 28 29 24
20 14 28 29 28
20 14 28 30 25
20 14 28 31 24
20 14 28 31 27
20 14 29 20 26
20 14 29 21 22
20 14 29 21 24
20 14 29 21 24
20 14 29 23 24
20 14 29 24 21
20 14 29 24 22
20 14 29 26 20
20 14 29 26 22
20 14 29 26 24
20 14 29 27 24
20 14 29 27 25
20 14 29 28 23
20 14 29 28 24
20 14 29 29 24
20 14 29 31 24
20 14 30 22 22
20 14 30 25 19
20 14 30 25 25
20 14 30 25 27
20 14 30 26 25
20 14 30 26 25
20 14 30 27 24
20 14 30 27 24
20 14 30 28 27
20 14 30 29 22
20 14 31 23 25
20 14 31 25 19
20 14 31 25 24
20 14 31 26 22
20 14 31 30 29
20 14 32 18 19
20 14 32 27 24
20 14 32 28 19
20 14 32 28 25
20 14 32 31 26
20 14 33 31 21
20 14 34 23 22
20 14 34 24 25
20 14 35 30 24
20 14 36 28 26
20 15 19 18 15
20 15 19 19 18
20 15 19 25 23
